id_empresa,status,nome_fantasia,grupo,cidade,estado,pais,latitude,longitude,coordenadas_validas,materias_primas,produtos,associada,data_ultima_atualizacao
52890,A,Ingenio Plan de Ayala,Ingenios Santos,Ciudad Valles,San Luis Potosí,México,22.21594,-99.232876,1,Cana-de-Açúcar,Açúcar,N,1688083200000
52891,A,Ingenio San Francisco Ameca,BSM - Beta San Miguel,Ameca,JAL,México,20.544876,-104.053327,1,Cana-de-Açúcar,Açúcar | Mel,N,1688083200000
52892,A,Ingenio Azucarera San Jose de Abajo,,Cuitlahuac,Veracruz,México,-18.3025,35.9322,1,Cana-de-Açúcar,Açúcar,N,1688083200000
52893,A,Casur - Benjamin Zeledón,,Potosí,Rivas,Nicaragua,11.486956,-85.836689,1,Cana-de-Açúcar | Milho,Açúcar | Bioeletricidade | Etanol,N,1680220800000
52894,A,San Antonio,,Chichigalpa,Chinandega,Nicaragua,12.576988,-87.023547,1,Cana-de-Açúcar,Açúcar | Bioeletricidade | Etanol,N,1688083200000
52895,A,Alanje,,El Tejar,Chiriquí,Panamá,8.432645,-82.558681,1,Cana-de-Açúcar,Açúcar,N,1688083200000
52896,A,Alcoholes del Istmo,,Pesé,Herrera,Panamá,7.900577,-80.598816,1,Cana-de-Açúcar,Aguardente/Cachaça | Etanol | Mel,N,1688083200000
52897,A,La Estrella,,Aguadulce,Coclé,Panamá,8.674069,-80.410623,1,Cana-de-Açúcar,Açúcar | Melaço,N,1688083200000
52899,A,Casa Grande,Grupo Gloria,Casa Grande,La Libertad,Peru,-7.745253,-79.183233,1,Cana-de-Açúcar,Açúcar | Bagaço | Etanol | Mel,N,1680652800000
52900,A,Cartavio,Grupo Gloria,Cartavio,La Libertad,Peru,-7.892371,-79.218251,1,Cana-de-Açúcar,Açúcar | Bagaço | Etanol | Mel,N,1680652800000
52901,A,Paramonga,,Paramonga ,Lima,Peru,-10.675317,-77.823127,1,Cana-de-Açúcar,Açúcar | Bioeletricidade | Etanol | Mel,N,1680652800000
52905,A,San Jacinto,,San Jacinto,Ancash,Peru,-9.146677,-78.278654,1,Cana-de-Açúcar,Açúcar | Bagaço | Etanol | Mel,N,1680652800000
52933,A,BioCom - Unidade Luanda,,Luanda,Luanda,Angola,-8.907471,13.185662,1,Cana-de-Açúcar,Açúcar | Bioeletricidade | Etanol,N,1688083200000
52937,A,Tereos - Unidade Marromeu,Tereos International,Marromeu,Sofala,Moçambique,40.4707,-88.3954,1,Cana-de-Açúcar,Açúcar,N,1734048000000
52962,A,BioCom - Unidade AgroIndustrial de Cacuso,,Cacuso,Malanje,Angola,-9.580252,15.722562,1,Cana-de-Açúcar,Açúcar | Bioeletricidade | Etanol,N,1688083200000
53132,A,Cambuí,Vale do Verdão,Santa Helena de Goiás ,GO,Brasil,-17.924918,-50.634606,1,Cana-de-Açúcar,Açúcar | Etanol,N,1709596800000
53373,A,ALUR - Agroindustria Metropolitana,,Montevideo,MO,Uruguai,-34.870131,-56.221284,1,Cana-de-Açúcar,Açúcar | Etanol,N,1721692800000
53409,A,Granol - (TO),,Porto Nacional,TO,Brasil,-10.606027,-48.368431,1,Milho,Biodiesel,N,1723680000000
53410,A,Camera - Ijuí,,Ijuí,RS,Brasil,-28.4360768,-53.887917,1,Cana-de-Açúcar,Açúcar | Etanol,N,1693353600000
53414,A,Oleoplan Nordeste,,Iraquara,BA,Brasil,-12.197421,-41.615045,1,Cana-de-Açúcar,Açúcar | Etanol,N,1693440000000
53416,A,Delta Biocombustíveis,,Rio Brilhante,MS,Brasil,-21.744831,-54.517224,1,Cana-de-Açúcar,Açúcar | Etanol,N,1693353600000
53483,A,Al-Corn Clean Fuel,,Claremont,MN,Estados Unidos,44.05098,-93.017321,1,Milho,Etanol,N,1721692800000
53484,A,Three Rivers Energy,,Coshocton,OH,Estados Unidos,40.214894,-81.864411,1,Milho,Etanol,N,1721779200000
53485,A,ADM - Cedar Rapids,,Cedar Rapids,IA,Estados Unidos,41.928119,-91.687112,1,Milho,Biodiesel | Etanol,N,1721692800000
53486,A,ADM - Decatur,,Decatur,IL,Estados Unidos,39.845086,-88.953621,1,Milho,Biodiesel | Etanol,N,1721692800000
53487,A,ADM - Clinton,,Clinton,IA,Estados Unidos,41.952351,-89.864582,1,Milho,Biodiesel | Etanol,N,1721692800000
53488,A,BioUrja Renewables,,Peoria,IL,Estados Unidos,40.678172,-89.605043,1,Milho,Etanol,N,1721692800000
53489,A,ADM - Marshall,,Marshall,MN,Estados Unidos,44.47471,-95.783363,1,Milho,Biodiesel | Etanol,N,1721692800000
53490,A,ADM - Columbus,,Columbus,NE,Estados Unidos,39.933726,-82.883978,1,Milho,Biodiesel | Etanol,N,1721692800000
53491,A,Aventine - Pekin,,Pekin,IL,Estados Unidos,40.569383,-89.617384,1,Milho,Etanol,N,1721692800000
53492,A,Aventine - Aurora,,Aurora,NE,Estados Unidos,41.16093,-101.091887,1,Milho,Etanol,N,1721692800000
53493,I,Aventine - Canton,,Canton,IL,Estados Unidos,38.117578,-87.840615,1,Milho,Etanol,N,1721692800000
53494,A,Big River - Boyceville,,Boyceville,WI,Estados Unidos,45.049607,-91.977506,1,Milho,Etanol,N,1721692800000
53495,A,Aventine - Mount Vernon,,Mount Vernon,IN,Estados Unidos,37.304,-77.2866,1,Milho,Etanol,N,1721692800000
53496,A,Badger ,,Monroe,WI,Estados Unidos,42.594554,-89.666953,1,Milho,Etanol,N,1721692800000
53497,A,Big River - Dyersville,,Dyersville,IA,Estados Unidos,42.48908,-91.159159,1,Milho,Etanol,N,1721692800000
53498,A,Big River - Galva,,Galva,IL,Estados Unidos,41.167358,-90.023941,1,Milho,Etanol,N,1721692800000
53499,I,BP Biofuels - Jennings,BP Bunge Bioenergia,Jennings,LA,Estados Unidos,30.236426,-92.649371,1,Milho,Etanol,N,1721692800000
53500,A,Bushmills Ethanol,,Atwater,MN,Estados Unidos,45.138139,-94.807185,1,Milho,Etanol,N,1721692800000
53501,A,Calgren Renewable,,Pixley,CA,Estados Unidos,36.002414,-119.302475,1,Milho,Etanol,N,1721692800000
53502,A,Carbon Green BioEnergy,,Lake Odessa,MI,Estados Unidos,42.765775,-85.076849,1,Milho,Etanol,N,1721692800000
53503,A,Cardinal Ethanol ,,Union City,IN,Estados Unidos,40.18468,-84.863374,1,Milho,Etanol,N,1721692800000
53504,A,Cargill - Eddyville,,Eddyville,IA,Estados Unidos,41.139726,-92.642974,1,Milho,Etanol,N,1721692800000
53506,A,Cargill - Blair,,Blair,NE,Estados Unidos,41.538711,-96.10353,1,Milho,Etanol,N,1721692800000
53507,I,Center Ethanol Company,,Sauget,IL,Estados Unidos,38.601506,-90.175914,1,Milho,Etanol,N,1721692800000
53508,I,Central MN Ethanol,,Little Falls,MN,Estados Unidos,46.021309,-94.33928,1,Milho,Etanol,N,1721692800000
53509,A,Columbia Pacific Bio Refinery,,Clatskanie,OR,Estados Unidos,46.176052,-123.168054,1,Milho,Etanol,N,1721692800000
53510,A,New Goodland Energy Center,,Goodland,KS,Estados Unidos,39.350987,-101.709769,1,Milho,Etanol,N,1721779200000
53512,A,ESE Alcohol ,,Leoti,KS,Estados Unidos,38.482429,-101.329122,1,Milho,Etanol,N,1721692800000
53513,A,Fiberight,,Blairstown,IA,Estados Unidos,51.646376,-4.019076,1,Milho,Etanol,N,1721692800000
53514,A,Gateway Ethanol,,Pratt,KS,Estados Unidos,37.68599,-98.709282,1,Milho,Etanol,N,1721692800000
53515,A,Gevo´s,,Luverne,MN,Estados Unidos,43.647493,-96.22457,1,Milho,Etanol,N,1721692800000
53517,A,Grain Processing Corporation - Washington,,Washington,IN,Estados Unidos,38.63583,-87.224455,1,,,N,1676246400000
53518,A,Guardian Energy,,Janesville,MN,Estados Unidos,44.112081,-93.675719,1,Milho,Etanol,N,1721692800000
53519,A,Guardian Lima,,Lima,OH,Estados Unidos,40.706349,-84.077646,1,Milho,Etanol,N,1721692800000
53520,A,Hankinson Renewable Energy,,Hankinson,ND,Estados Unidos,46.069655,-96.874002,1,Milho,Etanol,N,1721692800000
53521,A,Heartland Corn,,Winthrop,MN,Estados Unidos,44.542689,-94.340115,1,Milho,Etanol,N,1721692800000
53522,A,Iroquois Bio-Energy Co LLC,,Rensselaer,IN,Estados Unidos,40.93256,-87.058779,1,Milho,Etanol,N,1721779200000
53523,A,Hockley County Ethanol,,Levelland,TX,Estados Unidos,33.592697,-102.333666,1,Milho,Etanol,N,1721692800000
53524,A,Louis Dreyfus - Grand Junction,,Grand Junction,IA,Estados Unidos,42.055999,-94.242378,1,Cana-de-Açúcar,Açúcar | Bioeletricidade | Etanol,N,1688083200000
53531,I,Abengoa Bioenergy - Unidade de Biomass,Abengoa Bioenergy,Babilafuente,Salamanca,Espanha,40.96858188873805,-5.43531413246967,1,,,N,1723680000000
53533,A,Abengoa Bioenergy - Biomass of Kansas,Abengoa Bioenergy,Hugoton,KS,Estados Unidos,37.17082,-101.37868,1,Milho,Etanol,N,1721692800000
53537,I,Santa Luzia,,Palmital,SP,Brasil,-22.9078035,-50.2816772,1,Cana-de-Açúcar,Aguardente/Cachaça,N,1721606400000
53538,I,Unial - Lajedão,Unial,Lajedão,BA,Brasil,-17.54024,-40.281929,1,Cana-de-Açúcar,Açúcar,N,1721347200000
53548,A,Mid America Bio Energy,,North Platte,NE,Estados Unidos,41.09017,-100.740975,1,Milho,Etanol,N,1721779200000
53549,A,Midwest Renewable Energy,,Sutherland,NE,Estados Unidos,41.160958,-101.091984,1,Milho,Etanol,N,1721779200000
53550,I,Murphy,,Hereford,TX,Estados Unidos,34.838661,-102.405816,1,Milho,Etanol | Óleo,N,1721779200000
53552,A,Melhoramentos Nova Londrina,CMNP - Melhoramentos,Nova Londrina,PR,Brasil,-22.798327,-52.9895,1,Cana-de-Açúcar,Açúcar | Etanol,N,1734048000000
53554,A,Ouroana,,Rio Verde,GO,Brasil,-18.10397496738519,-50.76316088464064,1,Cana-de-Açúcar,Etanol,N,1733702400000
53567,A,NCP - Nebraska,,Cambridge ,NE,Estados Unidos,40.28035,-100.159692,1,Milho,Etanol,N,1721779200000
53568,A,Nesika Energy,,Scandia,KS,Estados Unidos,39.786538,-97.821198,1,Milho,Etanol,N,1721779200000
53569,I,North Country,,Rosholt,SD,Estados Unidos,40.887966503167945,-73.15707398979593,1,Milho,Etanol,N,1721779200000
53570,A,New Energy Corporation,,South Bend,IN,Estados Unidos,41.654498,-86.293459,1,Milho,Etanol,N,1721779200000
53571,A,NuGen Energy,,Marion,SD,Estados Unidos,43.436369,-97.268859,1,Milho,Etanol,N,1721779200000
53572,A,One Earth ,,Gibson City,IL,Estados Unidos,37.9324,-87.8729,1,Milho,Etanol,N,1721779200000
53573,A,Osage Bio Energy,,Hopewell,VA,Estados Unidos,42.4557,-93.0568,1,Milho,Etanol,N,1721779200000
53574,A,Penford,,Cedar Rapids,IA,Estados Unidos,42.33,-95.3528,1,Milho,Etanol,N,1721779200000
53575,A,Pennsylvania Grain ,,Clearfield,PA,Estados Unidos,42.7317,-96.2527,1,Milho,Etanol,N,1721779200000
53576,A,Pine Lake,,Steamboat Rock,IA,Estados Unidos,41.9686,-91.6656,1,Milho,Etanol,N,1721779200000
53577,A,Platinum Ethanol ,,Arthur,IA,Estados Unidos,41.0308,-78.4298,1,Milho,Etanol,N,1721779200000
53578,A,Plymouth Energy,,Merrill,IA,Estados Unidos,43.1476,-97.7259,1,Milho,Etanol,N,1721779200000
53579,A,Poet Biorefining - Scotland,,Scotland,SD,Estados Unidos,18.2445,-96.1392,1,Milho,Etanol,N,1721692800000
